county_name,fips,pop2020,pop_density_perSqMile,perc_pop_65plus,median_HH_income,perc_college_grad
"Cook County, MN",27031,5463,3.8,25.9015,66758,37.6918
"Fillmore County, NE",31059,5460,9.5,27.8571,64645,20.525
"Tripp County, SD",46123,5438,3.4,25.6712,56179,19.0501
"Day County, SD",46037,5437,5.3,28.2509,52985,16.075
"Harper County, KS",20077,5428,6.8,27.3397,51972,16.8939
"Washington County, KS",20201,5393,6,29.0562,58223,20.01
"Hansford County, TX",48195,5365,5.8,18.3225,62701,20.3809
"Norton County, KS",20137,5363,6.1,23.3265,57912,14.3386
"Delta County, TX",48119,5361,20.9,25.1446,55438,17.9216
"Stark County, IL",17175,5346,18.6,25.4396,69917,18.4014
"Lincoln County, ID",16063,5343,4.4,13.7563,54365,12.3934
"Pulaski County, IL",17153,5323,26.7,23.6521,47516,15.0473
"Brule County, SD",46015,5304,6.5,21.7572,60594,23.1651
"Beaver County, OK",40007,5290,2.9,18.8847,63865,16.0967
"Warren County, GA",13301,5263,18.5,23.0477,42980,6.7033
"Schley County, GA",13249,5259,31.5,18.2734,55688,13.7475
"Emporia city, VA",51595,5256,762.4,20.9855,41136,11.5564
"Sheridan County, NE",31161,5256,2.2,26.1986,49486,20.715
"Phillips County, KS",20147,5242,5.9,25.4865,61059,22.4436
"Calhoun County, AR",5013,5221,8.3,22.4861,43890,7.1559
"Polk County, NE",31143,5220,11.9,25.1149,70172,23.2927
"Ransom County, ND",38073,5219,6.1,25.0431,66836,15.2832
"Jim Hogg County, TX",48247,5205,4.6,20.0384,52560,10.3418
"Yukon-Koyukuk Census Area, AK",2290,5195,0,15.7652,33279,9.0051
"Boone County, NE",31011,5185,7.6,26.5959,62665,17.1755
"Lincoln County, NV",32017,5183,0.5,23.3263,53003,17.4024
"Atchison County, MO",29005,5143,9.4,27.5131,63817,21.3405
"Craig County, VA",51045,5141,15.6,22.7971,65484,12.4773
"Custer County, CO",8027,5127,6.9,29.2374,56751,31.5441
"Garfield County, UT",49017,5087,1,20.7785,64303,21.2182
"Johnson County, NE",31097,5083,13.5,21.2079,56481,14.2452
"Pickett County, TN",47137,5075,31.1,28.9261,49133,11.1819
"Wheeler County, TX",48483,5036,5.5,22.6569,60880,17.8153
"Thayer County, NE",31169,5000,8.7,31.94,57629,17.3515
"Big Stone County, MN",27011,4997,10,31.0386,62471,13.5682
"Hyde County, NC",37095,4988,8.1,19.9278,63115,15.281
"Ouray County, CO",8091,4987,9.2,23.5813,84624,48.4773
"Marshall County, SD",46091,4974,5.9,23.9445,60859,19.2244
"Scott County, IL",17171,4953,19.7,23.7432,67626,14.9025
"Kingsbury County, SD",46077,4939,5.9,27.1715,67433,20.479
"Washington County, CO",8121,4932,2,24.5539,61548,14.6674
"Hudspeth County, TX",48229,4924,1.1,18.4606,29476,8.1557
"Scotland County, MO",29199,4912,11.2,23.5138,54261,16.6114
"Rooks County, KS",20163,4908,5.5,25.1834,54322,20.4392
"Ringgold County, IA",19159,4907,9.2,29.2643,62636,20.1972
"Dillingham Census Area, AK",2070,4905,0.3,12.4567,54912,15.7624
"Mills County, TX",48333,4898,6.5,29.5427,50856,17.0569
"Dewey County, OK",40043,4882,4.9,25.3175,60078,21.9771
"Dickey County, ND",38021,4874,4.3,27.6775,59777,27.0527
"Gallatin County, IL",17059,4819,14.9,26.5615,53562,9.4098
"Scott County, KS",20171,4818,6.7,22.2499,75997,24.4127
"Crane County, TX",48103,4809,6.1,14.2441,57875,14.1165
"Carlisle County, KY",21039,4773,25.2,24.3453,59846,16.6952
"Calhoun County, IL",17013,4727,18.6,26.19,66288,13.9403
"Toole County, MT",30101,4721,2.5,18.0682,60308,16.657
"Putnam County, MO",29171,4697,9.1,28.0179,47677,14.8765
"Schuyler County, MO",29197,4669,15.2,25.7229,44201,7.2171
"Furnas County, NE",31065,4667,6.5,28.5837,55085,17.557
"Musselshell County, MT",30065,4653,2.5,24.5648,61193,11.1421
"Republic County, KS",20157,4645,6.5,33.3262,58155,18.2592
"Morrill County, NE",31123,4623,3.2,24.5512,56703,22.1755
"Menominee County, WI",55078,4573,12.8,16.1163,35536,11.7564
"Oneida County, ID",16071,4572,3.8,21.8504,58309,11.4563
"Wahkiakum County, WA",53069,4537,17.2,32.0917,63143,16.2631
"Mineral County, NV",32021,4531,1.2,27.7422,36281,7.4592
"Mora County, NM",35033,4530,2.3,24.5254,43864,13.0817
"Mineral County, MT",30061,4440,3.6,28.536,46667,14.4771
"Cameron County, PA",42023,4429,11.2,27.1167,56728,16.3663
"Dunn County, ND",38025,4425,2.2,22.6893,77556,17.3662
"Owsley County, KY",21189,4419,22.4,22.2449,28433,12.3453
"Hamilton County, NY",36041,4418,2.6,29.9909,70758,21.0747
"Barber County, KS",20007,4406,3.9,25.9646,59615,19.4196
"Holt County, MO",29087,4406,9.5,26.8724,59360,16.8603
"Hot Springs County, WY",56017,4392,2.2,28.939,59756,18.7556
"Hickman County, KY",21105,4365,18,26.2543,50881,12.8607
"Custer County, ID",16037,4360,0.9,24.633,62060,30.135
"Deuel County, SD",46039,4353,7,24.8334,66644,21.2093
"Kimble County, TX",48267,4347,3.5,28.4564,63442,15.0566
"Adams County, ID",16003,4337,3.2,27.4614,48230,21.1696
"Grant County, OK",40053,4334,4.3,26.5113,61237,19.4322
"Florence County, WI",55037,4319,8.8,27.2054,60746,16.7153
"Sharkey County, MS",28125,4306,10,18.7877,44896,23.6641
"Mason County, TX",48319,4304,4.6,30.8318,57117,24.818
"Tensas Parish, LA",22107,4301,7.1,22.5994,42645,9.9316
"Guadalupe County, NM",35019,4298,1.4,20.94,34634,9.8189
"Kittson County, MN",27069,4295,3.9,28.2421,67363,19.6802
"Phillips County, CO",8095,4264,6.2,25.2111,58667,19.4491
"Pope County, IL",17151,4209,11.4,26.776,57390,14.1669
"Sioux County, ND",38085,4202,3.8,10.8996,28462,18.0708
"Gregory County, SD",46053,4198,4.1,28.4421,48750,18.7018
"Hidalgo County, NM",35023,4193,1.2,22.2037,50178,14.5812
"Storey County, NV",32029,4173,15.9,24.4189,83333,17.1128
"Stafford County, KS",20185,4163,5.3,26.5193,58615,18.6984
"Bath County, VA",51017,4161,7.9,28.7191,67949,17.1037
"Valley County, NE",31175,4149,7.3,29.4529,62634,20.9569
"Nuckolls County, NE",31129,4138,7.2,32.6245,48115,15.5431
"Corson County, SD",46031,4069,1.6,14.4753,29437,15.0351
"Red Lake County, MN",27125,4063,9.4,21.9542,64542,16.9993
"Union County, NM",35059,4056,1.1,22.3126,51299,11.9547
"LaMoure County, ND",38045,4034,3.5,30.7635,72315,20.4963
"Meade County, KS",20119,4025,4.1,21.5901,68666,22.4042
"Echols County, GA",13101,4014,9.7,14.1505,41630,6.2042
"Tyrrell County, NC",37177,4005,10.3,21.2235,43854,10.7131
"Columbia County, WA",53013,3994,4.6,28.7932,62989,21.3659
"Norton city, VA",51720,3993,533.8,18.9331,57931,15.9115
"Pierce County, ND",38069,3966,3.9,28.6687,62783,11.3385
"Knox County, MO",29103,3964,7.9,26.0595,43571,16.2668
"Haskell County, KS",20081,3957,6.9,13.4445,65753,15.6162
"Phillips County, MT",30071,3946,0.8,26.4572,54757,15.2768
"Chase County, NE",31029,3941,4.4,25.5011,55251,13.4271
"Hardeman County, TX",48197,3931,5.7,24.1923,51159,19.6997
"Costilla County, CO",8023,3918,3.2,29.709,31714,14.6774
"Sargent County, ND",38081,3905,4.5,24.6607,69795,20.15
"Ellis County, OK",40045,3850,3.1,24.0779,61635,24.1158
"Lewis County, ID",16061,3845,8,28.0104,50075,18.917
"Reagan County, TX",48383,3838,3.3,13.4966,77491,7.9012
"Hardin County, IL",17069,3836,21.6,26.4077,47775,11.549
"Wells County, ND",38103,3834,3,35.6547,58403,20.5595
"Fisher County, TX",48151,3831,4.3,28.5565,58882,16.7963
"Edmunds County, SD",46045,3825,3.4,27.4771,71067,25.89
"Kearny County, KS",20093,3822,4.4,16.9806,61321,14.898
"Hemphill County, TX",48211,3790,4.2,16.4644,76463,18.1564
"Cavalier County, ND",38019,3762,2.5,31.8448,75436,16.5984
"Sutton County, TX",48435,3759,2.6,18.1963,72167,13.0214
"Sweet Grass County, MT",30097,3757,2,26.2976,60788,23.1646
"Lake of the Woods County, MN",27077,3755,2.9,25.8589,59932,13.5593
"Lyman County, SD",46085,3752,2.3,19.3763,56939,25.1723
"Clark County, SD",46025,3742,3.9,27.5788,63889,22.4032
"Harper County, OK",40059,3693,3.6,22.502,59346,17.252
"Kinney County, TX",48271,3682,2.7,30.554,44971,19.3198
"Knox County, TX",48275,3664,4.3,26.5284,42350,13.5385
"Upton County, TX",48461,3662,3,18.2687,61750,11.3904
"Kimball County, NE",31105,3656,3.8,27.8446,63505,14.3229
"Mercer County, MO",29129,3621,8,26.1254,54097,15.602
"Adams County, IA",19003,3604,8.5,27.2475,62340,15.6377
"Baca County, CO",8009,3594,1.4,29.7162,50836,20.354
"Smith County, KS",20183,3588,4,32.5251,62063,15.468
"Roger Mills County, OK",40129,3580,3.1,22.905,69783,15.6546
"Catron County, NM",35003,3547,0.5,34.8182,47023,17.274
"Nance County, NE",31125,3527,8,24.2416,57213,12.1165
"Baylor County, TX",48023,3517,4.1,31.5894,46304,19.5872
"Webster County, NE",31181,3494,6.1,29.5077,54381,18.7087
"Real County, TX",48385,3470,5,33.1412,43708,25.1017
"Crockett County, TX",48105,3468,1.2,19.1753,65751,9.2035
"Hanson County, SD",46061,3459,8,18.7916,72210,23.8414
"Osborne County, KS",20141,3418,3.8,31.5097,52698,18.7476
"Coke County, TX",48081,3412,3.7,32.5322,54569,17.5795
"Granite County, MT",30039,3405,2,31.5712,60612,27.6184
"Harlan County, NE",31083,3390,6.1,29.882,62064,16.3922
"Bennett County, SD",46007,3355,2.8,14.0387,40164,19.2046
"Jackson County, SD",46071,3348,1.8,18.2796,51425,13.3397
"Aleutians East Borough, AK",2013,3335,0.5,8.6057,53889,12.6755
"Sheridan County, MT",30091,3297,2,28.9961,66165,24.8343
"Donley County, TX",48129,3272,3.5,26.5892,60680,21.0688
"Shackelford County, TX",48417,3264,3.6,22.3039,59886,23.1003
"Traverse County, MN",27155,3262,5.7,31.5451,62093,14.2447
"Petersburg Borough, AK",2195,3258,1,16.2676,70320,25.8355
"Chautauqua County, KS",20019,3251,5.1,30.6982,49668,19.5416
"Emmons County, ND",38029,3245,2.1,33.8367,51145,16.52
"Lipscomb County, TX",48295,3215,3.4,18.4448,73026,17.9607
"Foster County, ND",38031,3207,5,28.5313,68750,18.0798
"Hand County, SD",46059,3193,2.2,31.4751,63099,19.5902
"Woodson County, KS",20207,3147,6.3,28.2491,42694,12.5363
"Stanley County, SD",46117,3110,2.2,20.1286,71480,25.713
"Rush County, KS",20165,3055,4.3,29.7218,58854,19.1121
"Baker County, GA",13007,3025,8.8,20.2975,35956,6.2902
"Sherman County, TX",48421,3013,3.3,18.0219,67206,18.9107
"Sierra County, CA",6091,3009,3.2,26.9857,60114,15.722
"Bowman County, ND",38011,3008,2.6,27.5266,74093,24.9229
"Concho County, TX",48095,3004,3.1,23.269,68364,13.182
"Sherman County, NE",31163,2999,5.3,29.6099,59073,13.8265
"Glascock County, GA",13125,2979,20.7,19.9396,48796,8.7271
"Franklin County, NE",31061,2978,5.2,30.0873,58718,17.1454
"Brown County, NE",31017,2963,2.4,30.3409,46649,22.2074
"Hall County, TX",48191,2963,3.4,29.4971,40240,13.8549
"Lincoln County, KS",20105,2963,4.1,25.4472,58193,20.7117
"Douglas County, SD",46043,2926,6.8,30.3828,66406,18.7213
"Collingsworth County, TX",48087,2922,3.2,22.7926,54167,18.0451
"Perkins County, NE",31135,2897,3.3,25.7163,71783,22.5251
"Jewell County, KS",20089,2881,3.2,34.606,53241,15.6837
"Nelson County, ND",38063,2879,2.9,33.8659,60121,19.7903
"Perkins County, SD",46105,2858,1,29.2162,50500,23.5883
"Cochran County, TX",48079,2837,3.7,20.1621,52332,11.1351
"Decatur County, KS",20039,2832,3.2,33.5099,52695,25.974
"Clay County, GA",13061,2828,14.5,26.1315,34035,7.7395
"Fallon County, MT",30025,2824,1.7,22.4504,68108,17.7638
"Trego County, KS",20195,2809,3.2,29.2631,66518,17.0281
"Logan County, KS",20109,2801,2.6,26.0978,62843,14.0428
"Edwards County, KS",20047,2799,4.5,24.2587,56829,20.439
"Schleicher County, TX",48413,2769,2.1,16.6486,63014,23.4091
"Hitchcock County, NE",31087,2767,3.9,29.0929,58368,15.6974
"Ziebach County, SD",46137,2755,1.4,10.2359,29474,17.4834
"Ness County, KS",20135,2754,2.6,30.5737,65814,20.3365
"Aurora County, SD",46003,2749,3.9,24.9182,61272,15.9525
"Wayne County, UT",49055,2711,1.1,19.9926,60488,26.5014
"Chase County, KS",20017,2664,3.4,26.8393,52528,24.8736
"Cheyenne County, KS",20023,2662,2.6,32.269,54224,25.0486
"Gove County, KS",20063,2640,2.5,30.0379,62996,22.0151
"Harmon County, OK",40057,2638,4.9,20.508,34463,17.2895
"Frontier County, NE",31063,2627,2.7,24.4766,68103,18.5286
"Pawnee County, NE",31133,2618,6.1,32.2383,55390,14.7221
"Webster County, GA",13307,2611,12.5,19.2264,43453,11.6757
"Butte County, ID",16023,2606,1.2,22.8319,55995,17.4297
"Morton County, KS",20129,2555,3.5,20.5479,62563,14.4683
"Elk County, KS",20049,2542,3.9,30.9205,44018,17.9514
"Rawlins County, KS",20153,2540,2.4,32.9134,54688,18.8064
"Sheridan County, KS",20179,2527,2.8,27.503,68062,19.6677
"Hamilton County, KS",20075,2526,2.5,15.6374,47541,13.7781
"Haines Borough, AK",2100,2524,1.1,18.6609,66304,36.6393
"Hettinger County, ND",38041,2501,2.2,31.7073,60748,16.0247
"McIntosh County, ND",38051,2498,2.6,40.4724,51330,22.7115
"Rich County, UT",49033,2497,2.4,20.0641,70053,11.4147
"Wrangell City and Borough, AK",2275,2491,1,21.8788,60959,22.2756
"Graham County, KS",20065,2490,2.8,31.8474,60329,22.2969
"Kidder County, ND",38043,2478,1.8,26.7151,61364,21.521
"Kiowa County, KS",20097,2478,3.4,23.9709,58432,20.5306
"McPherson County, SD",46089,2387,2.1,35.9447,51379,20.8606
"Greeley County, NE",31077,2356,4.1,28.9898,60598,15.6613
"Sanborn County, SD",46111,2345,4.1,25.5864,62302,18.7536
"Niobrara County, WY",56027,2344,0.9,26.4505,53931,15.7981
"Liberty County, MT",30051,2339,1.6,25.3955,54470,19.6124
"Renville County, ND",38075,2317,2.6,25.9819,79936,17.156
"Quitman County, GA",13239,2307,15.3,24.8808,47000,4.662
"Faulk County, SD",46049,2301,2.3,29.7262,56805,12.1893
"Eddy County, ND",38027,2292,3.6,29.8866,54144,19.0748
"Jeff Davis County, TX",48243,2286,1,29.3088,62132,26.8673
"Grant County, ND",38037,2268,1.4,33.3333,55966,16.7774
"Divide County, ND",38023,2261,1.8,32.9943,70536,25.1917
"Sedgwick County, CO",8115,2255,4.1,29.7561,53059,16.8675
"Griggs County, ND",38039,2236,3.2,32.5134,62500,15.9978
"Garfield County, WA",53023,2230,3.1,27.3094,73438,28.103
"Dickens County, TX",48125,2228,2.5,24.7756,46495,12.5523
"Miner County, SD",46097,2225,3.9,27.8202,64358,24.4936
"Adams County, ND",38001,2206,2.2,30.0997,59342,20.5814
"Highland County, VA",51091,2195,5.3,31.7084,70178,24.8475
"Towner County, ND",38095,2182,2.1,30.7058,71825,25.0877
"Culberson County, TX",48109,2162,0.6,19.519,48825,14.6834
"Menard County, TX",48327,2154,2.4,32.4977,37143,23.253
"Potter County, SD",46107,2153,2.5,33.3488,59444,18.106
"Hoonah-Angoon Census Area, AK",2105,2146,0.3,19.1519,48316,19.9627
"Wheatland County, MT",30107,2140,1.5,26.4953,43511,23.2797
"Keweenaw County, MI",26083,2136,4,30.4307,59505,21.921
"Cimarron County, OK",40025,2128,1.2,27.0207,51250,15.9868
"Oldham County, TX",48359,2120,1.4,16.5566,67248,19.0548
"Robertson County, KY",21201,2114,21.2,24.5979,44653,10.418
"Wichita County, KS",20203,2112,2.9,22.822,68484,14.5455
"Burke County, ND",38013,2106,1.9,26.7806,72059,16.5842
"Denali Borough, AK",2068,2101,0.2,11.2803,98256,26.6456
"Dolores County, CO",8033,2067,1.9,24.7218,60185,20.8628
"Mellette County, SD",46095,2064,1.6,17.0058,35309,17.6471
"Eureka County, NV",32011,2043,0.5,17.2296,77424,22.7304
"Jerauld County, SD",46073,2022,3.8,30.366,60366,18.0475
"Judith Basin County, MT",30045,2020,1.1,27.3762,56349,29.2949
"Worth County, MO",29227,2016,7.6,29.9603,55108,12.1212
"Clark County, KS",20025,1998,2.1,27.0771,55385,21.1189
"Gosper County, NE",31073,1985,4.3,26.801,61722,18.521
"Stanton County, KS",20187,1983,2.9,19.8689,71429,20.1215
"Garfield County, NE",31071,1979,3.5,34.2092,56340,10.9883
"Oliver County, ND",38065,1965,2.7,22.0865,89962,14.3624
"Buffalo County, SD",46017,1955,4.1,11.6624,31533,8.7316
"Edwards County, TX",48137,1946,0.9,28.3659,52273,26.3984
"Gilliam County, OR",41021,1927,1.6,28.2823,63554,15.4856
"Boyd County, NE",31015,1923,3.6,33.0733,53479,18.0952
"Haakon County, SD",46055,1903,1.1,27.9033,66791,25.0341
"Armstrong County, TX",48011,1897,2.1,26.3574,77713,22.5648
"Steele County, ND",38091,1893,2.7,28.3148,72368,20.6849
"Meagher County, MT",30059,1872,0.8,29.1132,47310,15.6929
"Logan County, ND",38047,1844,1.9,35.0868,64726,14.3057
"Garden County, NE",31069,1835,1.1,33.8965,59930,20.2787
"Cheyenne County, CO",8017,1833,1,22.3677,66766,22.3915
"Deuel County, NE",31049,1819,4.1,30.2914,57669,15.1799
"Sherman County, OR",41055,1789,2.2,27.6691,58958,18.1818
"Hodgeman County, KS",20083,1788,2.1,26.4541,66167,23.1064
"Golden Valley County, ND",38033,1753,1.8,27.3246,50472,18.4533
"De Baca County, NM",35011,1745,0.8,28.4814,40534,17.5056
"Comanche County, KS",20033,1696,2.2,30.4245,53467,19.8743
"Daniels County, MT",30019,1694,1.2,30.9917,61614,19.3303
"Dundy County, NE",31057,1689,1.8,28.4784,60213,21.6915
"Powder River County, MT",30075,1672,0.5,28.11,62226,16.6406
"McCone County, MT",30055,1661,0.6,28.1156,65799,18.9125
"Lake and Peninsula Borough, AK",2164,1581,0.1,12.84,39167,14.2415
"Briscoe County, TX",48045,1554,1.7,26.9627,53289,21.823
"Lane County, KS",20101,1541,2.1,27.1252,66438,18.5848
"Irion County, TX",48235,1540,1.5,23.961,67672,8.8652
"Taliaferro County, GA",13265,1530,7.9,26.5359,35149,9.2624
"Wallace County, KS",20199,1520,1.7,25.3947,66473,23.2687
"Throckmorton County, TX",48447,1503,1.6,31.1377,58588,17.0796
"Piute County, UT",49031,1490,2,27.2483,50000,16.3547
"Kiowa County, CO",8061,1414,0.8,27.5106,59633,21.7514
"Glasscock County, TX",48173,1407,1.6,17.7683,94725,16.1689
"Cottle County, TX",48101,1403,1.6,27.7263,47738,18.6944
"Jackson County, CO",8057,1397,0.9,23.622,61614,18.4211
"Sully County, SD",46119,1392,1.4,24.7845,72479,28.0267
"Campbell County, SD",46021,1379,1.9,32.0522,51064,20.9366
"Rock County, NE",31149,1354,1.3,29.0251,59444,16.7139
"Stonewall County, TX",48433,1352,1.5,29.9556,71845,29.2731
"Wheeler County, OR",41069,1341,0.8,35.4213,50000,15.1458
"Issaquena County, MS",28055,1340,3.2,20,34800,8.5041
"Sheridan County, ND",38083,1309,1.3,37.1276,56336,12.218
"Hyde County, SD",46069,1304,1.5,26.4571,64691,16.1844
"Harding County, SD",46063,1301,0.5,19.216,67067,33.9703
"Sterling County, TX",48431,1296,1.4,21.2963,58235,19.2601
"Carter County, MT",30011,1263,0.4,29.612,57009,13.8973
"Garfield County, MT",30033,1260,0.3,26.6667,59043,12.3028
"Greeley County, KS",20071,1230,1.6,25.5285,69500,17.5764
"Motley County, TX",48345,1203,1.2,34.1646,45500,22.1616
"Skagway Municipality, AK",2230,1182,2.6,12.8596,92010,20.2929
"Sioux County, NE",31165,1160,0.6,26.7241,63043,25.174
"Foard County, TX",48155,1157,1.6,30.4235,44444,25.5466
"Alpine County, CA",6003,1136,1.5,19.1901,77016,30.2678
"Camas County, ID",16025,1113,1,21.5633,58102,20.9026
"Prairie County, MT",30079,1078,0.6,32.4675,48059,17.2414
"Daggett County, UT",49009,1030,1.5,24.2718,62821,14.9292
"Wibaux County, MT",30109,966,1.1,30.0207,62500,15.5496
"Billings County, ND",38007,928,0.8,25.1078,69954,21.7452
"Hayes County, NE",31085,922,1.3,25.9219,63750,20.6096
"Jones County, SD",46075,903,0.9,26.1351,61176,15.3383
"Esmeralda County, NV",32009,875,0.2,31.4286,33400,11.3154
"Roberts County, TX",48393,847,0.9,21.6057,84314,33.7171
"Clark County, ID",16033,839,0.5,17.1633,53462,14.5009
"Bristol Bay Borough, AK",2060,831,1.6,12.515,87931,25.0409
"Hinsdale County, CO",8053,828,0.7,23.43,86574,41.746
"Golden Valley County, MT",30037,823,0.7,27.7035,53358,28.871
"Keya Paha County, NE",31103,811,1,32.799,47955,17.9012
"Wheeler County, NE",31183,781,1.4,24.7119,57971,18.1818
"Terrell County, TX",48443,776,0.3,27.1907,49741,14.2857
"Mineral County, CO",8079,775,0.9,29.6774,66129,39.5672
"Kent County, TX",48263,765,0.8,31.7647,49538,23.3969
"Banner County, NE",31007,752,1,25.9309,43721,16.548
"Slope County, ND",38087,746,0.6,24.1287,73485,20
"Logan County, NE",31113,743,1.3,23.8223,58544,12.6838
"McMullen County, TX",48311,743,0.7,33.9166,54386,5.6314
"San Juan County, CO",8111,733,1.9,16.6439,54722,33.1023
"Thomas County, NE",31171,724,1,26.5193,73810,20.5829
"Treasure County, MT",30103,701,0.7,30.5278,56000,18.231
"Hooker County, NE",31091,689,1,32.2206,54286,27.4436
"Loup County, NE",31115,671,1.2,28.1669,49063,14.1717
"Borden County, TX",48033,652,0.7,26.9939,96196,32.7869
"Harding County, NM",35021,621,0.3,35.9098,41579,21.4689
"Grant County, NE",31075,619,0.8,25.8481,54643,21.5645
"Yakutat City and Borough, AK",2282,577,0.1,14.0381,82432,35
